val_loss,val_acc,val_precision,val_recall,val_f1,gpu_id: 0/memory.used (MB),epoch,step,train_loss_step,train_loss_epoch
2.2152161598205566,0.32238587737083435,0.08633361756801605,0.09253888577222824,0.07675467431545258,10055.0,0,0,,
2.121957302093506,0.5596117377281189,0.08880124241113663,0.07262680679559708,0.07344475388526917,10185.0,0,1,,
2.0390353202819824,0.6516852974891663,0.09913916885852814,0.0684632956981659,0.07869657129049301,10185.0,0,2,,
1.9466445446014404,0.6577816605567932,0.099882110953331,0.06595148891210556,0.07900329679250717,10185.0,0,3,,
1.8474116325378418,0.658729612827301,0.09999930113554001,0.0670723170042038,0.07906164973974228,10185.0,0,4,,
1.753091812133789,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,5,,
1.6623748540878296,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,6,,
1.5945496559143066,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,7,,
1.5410938262939453,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,8,,
1.4967501163482666,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,9,,
1.4616985321044922,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,10,,
1.4332032203674316,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,11,,
1.4098657369613647,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,12,,
1.3907885551452637,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,13,,
1.3751033544540405,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,14,,
1.3619537353515625,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,15,,
1.350898265838623,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,16,,
1.3417668342590332,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,17,,
1.333587646484375,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,18,,
1.3261088132858276,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,19,,
1.3190220594406128,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,20,,
1.3125852346420288,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,21,,
1.307068109512329,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,22,,
1.302160620689392,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,23,,
1.2978308200836182,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,24,,
1.2939757108688354,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,25,,
1.2908306121826172,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,26,,
1.2890347242355347,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,27,,
1.286303997039795,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,28,,
1.2823489904403687,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,29,,
1.2790759801864624,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,30,,
1.27742600440979,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,31,,
1.2762293815612793,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,32,,
1.2768826484680176,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,33,,
1.276441216468811,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,34,,
1.2740757465362549,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,35,,
1.2727726697921753,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,36,,
1.2720587253570557,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,37,,
1.272337794303894,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,38,,
1.2731053829193115,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,39,,
1.2718344926834106,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,40,,
1.270072102546692,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,41,,
1.2696267366409302,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,42,,
1.2689253091812134,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,43,,
1.2683910131454468,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,44,,
1.2694714069366455,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,45,,
1.2701704502105713,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,46,,
1.2673226594924927,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,47,,
1.2656159400939941,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,48,,
,,,,,10185.0,0,49,1.3240382671356201,
1.2646923065185547,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,49,,
1.264139175415039,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,50,,
1.2633780241012573,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,51,,
1.262940764427185,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,52,,
1.2610819339752197,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,53,,
1.2586437463760376,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,54,,
1.2568435668945312,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,55,,
1.2553009986877441,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,56,,
1.2553679943084717,0.6587763428688049,0.10000000149011612,0.06587763875722885,0.07905366271734238,10185.0,0,57,,
